age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
28.0,unknown,single,secondary,no,4465.0,no,no,cellular,28.0,jan,769.0,1.0,.0,.0,unknown,yes
31.0,services,single,secondary,no,1709.0,no,yes,telephone,28.0,jan,944.0,3.0,.0,.0,unknown,yes
47.0,blue-collar,married,secondary,no,1125.0,yes,no,cellular,29.0,jan,1101.0,1.0,.0,.0,unknown,yes
37.0,unemployed,single,secondary,no,443.0,no,no,cellular,29.0,jan,1600.0,1.0,.0,.0,unknown,yes
32.0,blue-collar,married,primary,no,634.0,no,no,cellular,29.0,jan,696.0,1.0,.0,.0,unknown,yes
27.0,technician,single,tertiary,no,667.0,no,no,cellular,29.0,jan,866.0,2.0,.0,.0,unknown,yes
33.0,services,single,tertiary,no,-452.0,no,no,cellular,29.0,jan,692.0,2.0,.0,.0,unknown,yes
49.0,unemployed,married,primary,no,518.0,no,no,cellular,29.0,jan,1917.0,2.0,.0,.0,unknown,yes
27.0,management,single,primary,yes,13.0,no,no,cellular,30.0,jan,475.0,3.0,.0,.0,unknown,yes
36.0,technician,single,secondary,no,98.0,no,no,cellular,30.0,jan,771.0,1.0,.0,.0,unknown,yes
28.0,student,single,secondary,no,69.0,no,no,cellular,30.0,jan,532.0,2.0,.0,.0,unknown,yes
29.0,services,single,unknown,no,196.0,no,no,cellular,30.0,jan,726.0,2.0,.0,.0,unknown,yes
31.0,admin.,divorced,secondary,no,217.0,yes,no,cellular,30.0,jan,1776.0,2.0,.0,.0,unknown,yes
30.0,blue-collar,single,secondary,no,49.0,no,no,cellular,30.0,jan,808.0,2.0,.0,.0,unknown,yes
26.0,services,single,secondary,no,110.0,no,no,cellular,30.0,jan,1136.0,2.0,.0,.0,unknown,yes
45.0,unemployed,married,secondary,no,2040.0,no,no,telephone,2.0,feb,803.0,1.0,.0,.0,unknown,yes
29.0,technician,single,tertiary,no,2325.0,no,no,cellular,2.0,feb,125.0,1.0,.0,.0,unknown,yes
44.0,unemployed,married,secondary,no,.0,yes,no,cellular,2.0,feb,699.0,1.0,272.0,1.0,failure,yes
56.0,unemployed,married,secondary,no,.0,no,no,telephone,2.0,feb,492.0,1.0,.0,.0,unknown,yes
59.0,retired,single,secondary,no,2.0,no,no,telephone,2.0,feb,935.0,1.0,.0,.0,unknown,yes
40.0,services,divorced,secondary,no,687.0,yes,no,cellular,2.0,feb,531.0,1.0,208.0,1.0,success,yes
60.0,retired,married,tertiary,no,2557.0,yes,no,cellular,2.0,feb,415.0,1.0,.0,.0,unknown,yes
38.0,management,married,tertiary,no,1308.0,yes,no,cellular,2.0,feb,626.0,1.0,.0,.0,unknown,yes
41.0,services,divorced,secondary,no,840.0,yes,no,cellular,2.0,feb,938.0,1.0,.0,.0,unknown,yes
61.0,management,married,tertiary,no,6016.0,no,no,cellular,2.0,feb,670.0,3.0,.0,.0,unknown,yes
48.0,blue-collar,single,primary,no,8990.0,no,no,telephone,2.0,feb,1790.0,2.0,.0,.0,unknown,yes
31.0,management,single,tertiary,no,3283.0,no,no,cellular,2.0,feb,258.0,1.0,73.0,1.0,failure,yes
30.0,self-employed,single,tertiary,no,432.0,yes,no,cellular,2.0,feb,402.0,1.0,.0,.0,unknown,yes
43.0,admin.,single,secondary,no,-247.0,yes,yes,cellular,2.0,feb,751.0,2.0,76.0,4.0,failure,yes
39.0,services,married,secondary,no,52.0,no,no,telephone,2.0,feb,1420.0,3.0,.0,.0,unknown,yes
48.0,blue-collar,single,primary,no,623.0,yes,no,cellular,2.0,feb,1425.0,2.0,.0,.0,unknown,yes
26.0,student,single,secondary,no,.0,no,no,cellular,2.0,feb,1223.0,2.0,.0,.0,unknown,yes
51.0,technician,married,secondary,no,100.0,no,no,cellular,2.0,feb,467.0,2.0,.0,.0,unknown,yes
53.0,blue-collar,married,secondary,no,6112.0,no,no,cellular,3.0,feb,211.0,1.0,.0,.0,unknown,yes
57.0,admin.,married,secondary,no,169.0,no,no,cellular,3.0,feb,369.0,1.0,.0,.0,unknown,yes
68.0,retired,divorced,primary,no,250.0,no,no,cellular,3.0,feb,360.0,1.0,.0,.0,unknown,yes
56.0,management,married,primary,no,.0,no,no,cellular,3.0,feb,996.0,1.0,.0,.0,unknown,yes
38.0,technician,divorced,secondary,no,902.0,yes,no,cellular,3.0,feb,650.0,1.0,.0,.0,unknown,yes
39.0,blue-collar,married,primary,no,118.0,no,no,cellular,3.0,feb,906.0,1.0,.0,.0,unknown,yes
54.0,technician,divorced,secondary,no,2156.0,yes,no,cellular,3.0,feb,261.0,1.0,195.0,4.0,failure,yes
32.0,management,single,tertiary,no,2360.0,no,no,cellular,3.0,feb,152.0,2.0,160.0,5.0,other,yes
48.0,technician,single,secondary,no,-92.0,yes,no,cellular,3.0,feb,1393.0,1.0,.0,.0,unknown,yes
59.0,retired,divorced,secondary,no,514.0,no,no,cellular,3.0,feb,261.0,1.0,.0,.0,unknown,yes
54.0,management,married,tertiary,no,1303.0,no,no,cellular,3.0,feb,1635.0,1.0,.0,.0,unknown,yes
39.0,unemployed,single,secondary,no,-114.0,yes,no,cellular,3.0,feb,372.0,1.0,.0,.0,unknown,yes
40.0,management,married,tertiary,no,1308.0,no,no,telephone,3.0,feb,1776.0,2.0,.0,.0,unknown,yes
30.0,management,single,tertiary,no,1028.0,no,no,cellular,4.0,feb,1294.0,2.0,.0,.0,unknown,yes
28.0,self-employed,married,tertiary,no,.0,yes,no,cellular,4.0,feb,546.0,3.0,196.0,4.0,failure,yes
30.0,admin.,single,tertiary,no,305.0,no,no,cellular,4.0,feb,227.0,2.0,.0,.0,unknown,yes
32.0,technician,single,tertiary,no,1246.0,yes,no,cellular,4.0,feb,192.0,2.0,.0,.0,unknown,yes
57.0,admin.,married,secondary,no,4391.0,no,no,telephone,4.0,feb,1416.0,1.0,.0,.0,unknown,yes
31.0,self-employed,married,tertiary,no,168.0,no,no,cellular,4.0,feb,193.0,2.0,.0,.0,unknown,yes
40.0,blue-collar,married,unknown,no,1181.0,yes,no,cellular,4.0,feb,718.0,2.0,189.0,2.0,success,yes
29.0,management,married,tertiary,no,1441.0,yes,no,cellular,4.0,feb,80.0,2.0,.0,.0,unknown,yes
75.0,retired,divorced,primary,no,3881.0,yes,no,cellular,4.0,feb,136.0,3.0,.0,.0,unknown,yes
31.0,management,married,tertiary,no,141.0,yes,no,cellular,4.0,feb,572.0,2.0,238.0,7.0,other,yes
22.0,admin.,single,tertiary,no,897.0,yes,no,cellular,4.0,feb,133.0,4.0,.0,.0,unknown,yes
31.0,unemployed,single,secondary,no,1214.0,no,no,cellular,4.0,feb,974.0,1.0,.0,.0,unknown,yes
30.0,self-employed,married,tertiary,no,2666.0,no,no,cellular,4.0,feb,467.0,1.0,.0,.0,unknown,yes
45.0,blue-collar,married,secondary,no,7895.0,yes,no,cellular,4.0,feb,872.0,1.0,.0,.0,unknown,yes
30.0,admin.,single,tertiary,no,.0,yes,no,cellular,4.0,feb,730.0,2.0,.0,.0,unknown,yes
28.0,services,single,primary,no,198.0,no,no,cellular,4.0,feb,976.0,2.0,.0,.0,unknown,yes
39.0,admin.,married,secondary,no,130.0,yes,yes,cellular,4.0,feb,1290.0,2.0,.0,.0,unknown,yes
30.0,admin.,single,secondary,no,313.0,yes,no,cellular,4.0,feb,1121.0,2.0,.0,.0,unknown,yes
29.0,technician,married,secondary,no,273.0,no,no,cellular,4.0,feb,2775.0,2.0,.0,.0,unknown,yes
69.0,management,married,tertiary,no,840.0,no,no,telephone,5.0,feb,128.0,3.0,.0,.0,unknown,yes
35.0,management,single,tertiary,no,2707.0,no,no,cellular,5.0,feb,699.0,1.0,.0,.0,unknown,yes
31.0,technician,single,tertiary,no,1109.0,no,no,cellular,5.0,feb,642.0,1.0,167.0,2.0,failure,yes
26.0,entrepreneur,single,secondary,no,101.0,yes,no,cellular,5.0,feb,810.0,1.0,268.0,1.0,failure,yes
26.0,entrepreneur,single,tertiary,no,725.0,no,no,cellular,5.0,feb,1916.0,2.0,189.0,29.0,other,yes
34.0,admin.,married,secondary,no,155.0,no,no,cellular,5.0,feb,696.0,2.0,.0,.0,unknown,yes
42.0,technician,single,secondary,no,541.0,yes,no,cellular,5.0,feb,656.0,1.0,.0,.0,unknown,yes
53.0,management,married,tertiary,no,1624.0,no,no,cellular,5.0,feb,158.0,3.0,.0,.0,unknown,yes
54.0,technician,married,secondary,no,.0,no,no,telephone,5.0,feb,744.0,3.0,.0,.0,unknown,yes
34.0,technician,single,tertiary,no,992.0,yes,no,cellular,5.0,feb,71.0,2.0,.0,.0,unknown,yes
48.0,entrepreneur,single,tertiary,no,318.0,yes,no,cellular,5.0,feb,1017.0,4.0,.0,.0,unknown,yes
25.0,student,single,secondary,no,2354.0,no,no,cellular,5.0,feb,226.0,7.0,.0,.0,unknown,yes
28.0,technician,single,tertiary,no,676.0,no,no,cellular,5.0,feb,1138.0,2.0,.0,.0,unknown,yes
44.0,unemployed,divorced,tertiary,no,.0,no,no,cellular,5.0,feb,1960.0,3.0,.0,.0,unknown,yes
32.0,management,single,tertiary,no,.0,no,no,cellular,5.0,feb,550.0,4.0,.0,.0,unknown,yes
38.0,admin.,divorced,secondary,no,19.0,yes,no,cellular,5.0,feb,1130.0,3.0,251.0,2.0,success,yes
66.0,technician,married,secondary,no,.0,no,no,cellular,6.0,feb,751.0,1.0,.0,.0,unknown,yes
50.0,management,married,tertiary,no,346.0,no,no,cellular,6.0,feb,178.0,1.0,.0,.0,unknown,yes
56.0,management,married,tertiary,no,616.0,no,no,cellular,6.0,feb,156.0,1.0,.0,.0,unknown,yes
26.0,services,single,tertiary,no,1140.0,yes,no,cellular,6.0,feb,984.0,2.0,.0,.0,unknown,yes
59.0,retired,divorced,tertiary,no,3444.0,no,no,cellular,6.0,feb,241.0,2.0,.0,.0,unknown,yes
32.0,blue-collar,married,secondary,no,1879.0,no,no,cellular,6.0,feb,591.0,8.0,.0,.0,unknown,yes
22.0,student,single,secondary,no,.0,no,no,cellular,6.0,feb,229.0,6.0,.0,.0,unknown,yes
34.0,management,married,tertiary,no,.0,no,no,cellular,6.0,feb,787.0,3.0,9.0,1.0,other,yes
39.0,services,married,tertiary,no,1493.0,no,no,cellular,9.0,feb,912.0,3.0,.0,.0,unknown,yes
28.0,technician,single,secondary,no,313.0,no,no,cellular,9.0,feb,1183.0,2.0,.0,.0,unknown,yes
33.0,blue-collar,single,tertiary,no,700.0,no,no,cellular,9.0,feb,126.0,1.0,88.0,1.0,success,yes
66.0,retired,married,primary,no,206.0,no,no,cellular,9.0,feb,479.0,1.0,.0,.0,unknown,yes
28.0,technician,single,tertiary,no,4987.0,no,no,cellular,9.0,feb,253.0,21.0,.0,.0,unknown,yes
42.0,technician,married,tertiary,no,757.0,no,no,cellular,10.0,feb,154.0,1.0,.0,.0,unknown,yes
43.0,management,married,tertiary,no,40.0,no,no,cellular,10.0,feb,147.0,1.0,.0,.0,unknown,yes
61.0,retired,married,tertiary,no,1257.0,no,no,cellular,10.0,feb,503.0,1.0,.0,.0,unknown,yes
35.0,technician,single,secondary,no,1693.0,yes,no,cellular,10.0,feb,515.0,1.0,.0,.0,unknown,yes
31.0,management,divorced,tertiary,no,373.0,no,no,cellular,10.0,feb,132.0,6.0,.0,.0,unknown,yes
32.0,student,single,tertiary,no,1138.0,no,no,telephone,10.0,feb,402.0,3.0,.0,.0,unknown,yes
30.0,unemployed,single,tertiary,no,302.0,no,no,cellular,11.0,feb,528.0,3.0,.0,.0,unknown,yes
31.0,management,married,tertiary,no,3.0,yes,yes,cellular,11.0,feb,331.0,1.0,.0,.0,unknown,yes
33.0,management,married,secondary,no,369.0,no,no,cellular,11.0,feb,446.0,1.0,.0,.0,unknown,yes
41.0,technician,married,secondary,no,1066.0,no,no,cellular,11.0,feb,109.0,3.0,.0,.0,unknown,yes
31.0,management,married,tertiary,no,2603.0,yes,no,cellular,11.0,feb,280.0,4.0,.0,.0,unknown,yes
22.0,admin.,single,secondary,no,33.0,no,no,cellular,12.0,feb,369.0,1.0,.0,.0,unknown,yes
37.0,admin.,married,secondary,no,1314.0,yes,no,cellular,12.0,feb,118.0,4.0,210.0,3.0,failure,yes
33.0,management,married,tertiary,no,1778.0,no,no,cellular,12.0,feb,388.0,1.0,.0,.0,unknown,yes
48.0,management,single,tertiary,no,5689.0,no,no,cellular,12.0,feb,262.0,1.0,.0,.0,unknown,yes
85.0,retired,married,primary,no,12114.0,no,no,telephone,12.0,feb,165.0,2.0,.0,.0,unknown,yes
90.0,retired,divorced,secondary,no,1.0,no,no,cellular,13.0,feb,152.0,3.0,.0,.0,unknown,yes
54.0,admin.,divorced,secondary,no,1872.0,no,no,cellular,13.0,feb,439.0,5.0,.0,.0,unknown,yes
27.0,student,single,tertiary,no,3733.0,yes,no,telephone,13.0,feb,299.0,6.0,.0,.0,unknown,yes
42.0,management,divorced,unknown,no,7702.0,no,no,cellular,16.0,feb,138.0,2.0,.0,.0,unknown,yes
71.0,retired,married,primary,no,4657.0,no,no,cellular,16.0,feb,93.0,5.0,.0,.0,unknown,yes
35.0,student,single,secondary,no,188.0,yes,no,cellular,16.0,feb,75.0,3.0,200.0,5.0,failure,yes
37.0,technician,single,secondary,no,2442.0,no,no,cellular,16.0,feb,91.0,3.0,.0,.0,unknown,yes
37.0,services,married,secondary,no,1543.0,yes,no,cellular,16.0,feb,138.0,2.0,.0,.0,unknown,yes
21.0,blue-collar,single,secondary,no,2265.0,no,no,cellular,17.0,feb,92.0,2.0,.0,.0,unknown,yes
25.0,management,single,tertiary,no,2506.0,no,no,cellular,17.0,feb,485.0,1.0,.0,.0,unknown,yes
63.0,retired,married,secondary,no,1612.0,no,no,telephone,17.0,feb,233.0,2.0,.0,.0,unknown,yes
32.0,management,single,tertiary,no,312.0,no,no,cellular,17.0,feb,232.0,2.0,.0,.0,unknown,yes
73.0,retired,married,tertiary,no,459.0,no,no,cellular,17.0,feb,281.0,1.0,.0,.0,unknown,yes
74.0,retired,married,secondary,no,1714.0,no,no,telephone,17.0,feb,127.0,1.0,.0,.0,unknown,yes
65.0,retired,married,tertiary,no,2416.0,no,no,cellular,17.0,feb,221.0,2.0,.0,.0,unknown,yes
62.0,retired,married,unknown,no,800.0,no,no,cellular,17.0,feb,737.0,1.0,.0,.0,unknown,yes
38.0,admin.,married,secondary,no,755.0,yes,no,cellular,17.0,feb,120.0,1.0,.0,.0,unknown,yes
29.0,services,married,secondary,no,1135.0,yes,no,cellular,17.0,feb,323.0,1.0,.0,.0,unknown,yes
64.0,retired,divorced,primary,no,315.0,no,no,cellular,17.0,feb,154.0,1.0,.0,.0,unknown,yes
57.0,retired,divorced,primary,no,720.0,no,no,telephone,17.0,feb,202.0,4.0,.0,.0,unknown,yes
37.0,management,married,tertiary,no,5355.0,no,no,telephone,17.0,feb,466.0,4.0,.0,.0,unknown,yes
68.0,retired,married,secondary,no,445.0,no,no,cellular,18.0,feb,475.0,1.0,.0,.0,unknown,yes
29.0,management,single,tertiary,no,5359.0,no,no,cellular,18.0,feb,147.0,1.0,.0,.0,unknown,yes
51.0,entrepreneur,married,primary,no,1443.0,no,no,cellular,18.0,feb,172.0,10.0,.0,.0,unknown,yes
41.0,technician,divorced,secondary,no,4047.0,yes,no,cellular,18.0,feb,343.0,1.0,.0,.0,unknown,yes
24.0,student,single,secondary,no,23878.0,no,no,cellular,18.0,feb,185.0,1.0,.0,.0,unknown,yes
39.0,management,single,tertiary,no,.0,yes,no,cellular,18.0,feb,224.0,3.0,.0,.0,unknown,yes
31.0,management,married,tertiary,no,131.0,no,no,cellular,18.0,feb,332.0,2.0,.0,.0,unknown,yes
29.0,management,single,tertiary,no,15459.0,no,no,cellular,18.0,feb,264.0,7.0,.0,.0,unknown,yes
51.0,technician,married,secondary,no,117.0,no,no,cellular,18.0,feb,442.0,2.0,.0,.0,unknown,yes
39.0,technician,married,secondary,no,2266.0,no,no,cellular,18.0,feb,208.0,4.0,.0,.0,unknown,yes
28.0,student,single,secondary,no,.0,no,no,cellular,18.0,feb,209.0,20.0,.0,.0,unknown,yes
28.0,management,single,tertiary,no,1287.0,yes,no,cellular,26.0,feb,65.0,1.0,.0,.0,unknown,yes
71.0,retired,married,tertiary,no,653.0,no,no,telephone,26.0,feb,367.0,1.0,.0,.0,unknown,yes
62.0,housemaid,married,unknown,no,2021.0,no,no,telephone,26.0,feb,361.0,1.0,.0,.0,unknown,yes
28.0,management,single,tertiary,no,3611.0,no,no,cellular,26.0,feb,141.0,2.0,.0,.0,unknown,yes
43.0,unemployed,single,tertiary,no,983.0,yes,no,cellular,26.0,feb,97.0,1.0,.0,.0,unknown,yes
25.0,admin.,single,tertiary,no,3730.0,yes,no,cellular,27.0,feb,353.0,1.0,.0,.0,unknown,yes
31.0,management,single,tertiary,no,924.0,no,no,cellular,27.0,feb,172.0,1.0,.0,.0,unknown,yes
28.0,technician,single,tertiary,no,2489.0,yes,no,telephone,27.0,feb,342.0,2.0,.0,.0,unknown,yes
41.0,management,married,secondary,no,280.0,yes,no,cellular,27.0,feb,87.0,2.0,.0,.0,unknown,yes
46.0,technician,married,secondary,no,3434.0,no,yes,cellular,27.0,feb,115.0,1.0,.0,.0,unknown,yes
33.0,technician,single,tertiary,no,1636.0,yes,no,cellular,27.0,feb,165.0,1.0,.0,.0,unknown,yes
39.0,blue-collar,single,primary,no,581.0,yes,no,cellular,27.0,feb,233.0,1.0,270.0,1.0,other,yes
33.0,admin.,single,secondary,no,607.0,no,no,cellular,27.0,feb,110.0,2.0,.0,.0,unknown,yes
42.0,services,married,secondary,no,1376.0,yes,no,cellular,2.0,mar,712.0,4.0,.0,.0,unknown,yes
43.0,blue-collar,married,primary,no,3917.0,no,no,cellular,2.0,mar,154.0,1.0,.0,.0,unknown,yes
37.0,technician,married,tertiary,no,549.0,no,no,cellular,2.0,mar,239.0,1.0,.0,.0,unknown,yes
29.0,management,single,tertiary,no,92.0,no,no,cellular,2.0,mar,175.0,5.0,.0,.0,unknown,yes
49.0,management,married,tertiary,no,2881.0,no,no,cellular,2.0,mar,120.0,3.0,.0,.0,unknown,yes
54.0,admin.,married,secondary,no,602.0,no,no,cellular,3.0,mar,143.0,2.0,.0,.0,unknown,yes
30.0,admin.,single,secondary,no,523.0,no,yes,cellular,3.0,mar,83.0,1.0,.0,.0,unknown,yes
25.0,self-employed,single,tertiary,no,42.0,yes,no,cellular,3.0,mar,320.0,1.0,.0,.0,unknown,yes
62.0,management,married,secondary,no,4562.0,yes,no,cellular,3.0,mar,168.0,1.0,.0,.0,unknown,yes
58.0,management,divorced,secondary,no,10180.0,no,no,cellular,3.0,mar,180.0,2.0,.0,.0,unknown,yes
49.0,technician,married,tertiary,no,523.0,yes,no,cellular,3.0,mar,152.0,2.0,.0,.0,unknown,yes
33.0,management,married,tertiary,no,250.0,no,no,cellular,4.0,mar,377.0,6.0,.0,.0,unknown,yes
60.0,retired,married,secondary,no,404.0,no,no,cellular,5.0,mar,308.0,2.0,196.0,2.0,failure,yes
83.0,retired,divorced,primary,no,1097.0,no,no,telephone,5.0,mar,181.0,1.0,.0,.0,unknown,yes
35.0,self-employed,married,tertiary,no,3698.0,yes,no,cellular,5.0,mar,106.0,1.0,.0,.0,unknown,yes
28.0,technician,single,secondary,no,5763.0,no,yes,cellular,5.0,mar,196.0,2.0,.0,.0,unknown,yes
31.0,management,divorced,tertiary,no,883.0,yes,no,cellular,5.0,mar,112.0,2.0,106.0,1.0,failure,yes
36.0,management,single,tertiary,no,811.0,no,no,cellular,6.0,mar,229.0,1.0,.0,.0,unknown,yes
21.0,blue-collar,single,secondary,no,682.0,no,no,cellular,6.0,mar,266.0,1.0,.0,.0,unknown,yes
44.0,management,single,tertiary,no,483.0,no,no,cellular,6.0,mar,207.0,2.0,199.0,6.0,success,yes
34.0,management,single,tertiary,no,575.0,no,no,cellular,9.0,mar,116.0,1.0,.0,.0,unknown,yes
79.0,retired,married,secondary,no,8304.0,no,no,telephone,9.0,mar,303.0,9.0,.0,.0,unknown,yes
47.0,management,married,tertiary,no,2351.0,no,no,cellular,10.0,mar,80.0,1.0,.0,.0,unknown,yes
70.0,retired,married,secondary,no,6422.0,no,no,cellular,10.0,mar,122.0,1.0,.0,.0,unknown,yes
28.0,technician,single,tertiary,no,3623.0,no,no,cellular,10.0,mar,261.0,1.0,.0,.0,unknown,yes
52.0,management,married,tertiary,no,31.0,no,no,cellular,10.0,mar,135.0,1.0,.0,.0,unknown,yes
28.0,management,single,secondary,no,171.0,no,no,cellular,10.0,mar,93.0,1.0,.0,.0,unknown,yes
24.0,admin.,single,tertiary,no,-61.0,no,no,cellular,11.0,mar,95.0,4.0,.0,.0,unknown,yes
25.0,management,married,tertiary,no,4461.0,no,no,cellular,11.0,mar,796.0,5.0,.0,.0,unknown,yes
65.0,housemaid,married,primary,no,715.0,no,no,cellular,11.0,mar,323.0,1.0,.0,.0,unknown,yes
44.0,management,married,tertiary,no,1058.0,no,no,cellular,11.0,mar,188.0,3.0,.0,.0,unknown,yes
50.0,housemaid,married,secondary,no,388.0,no,no,cellular,11.0,mar,203.0,2.0,.0,.0,unknown,yes
33.0,technician,single,tertiary,no,258.0,no,no,cellular,12.0,mar,80.0,4.0,.0,.0,unknown,yes
49.0,technician,divorced,tertiary,no,1807.0,yes,no,cellular,12.0,mar,229.0,1.0,.0,.0,unknown,yes
53.0,services,divorced,secondary,no,.0,no,no,cellular,12.0,mar,80.0,2.0,.0,.0,unknown,yes
30.0,management,single,tertiary,no,3473.0,no,no,cellular,12.0,mar,1209.0,2.0,.0,.0,unknown,yes
36.0,entrepreneur,divorced,tertiary,no,3407.0,no,no,cellular,16.0,mar,392.0,4.0,.0,.0,unknown,yes
43.0,admin.,married,secondary,no,132.0,no,no,cellular,17.0,mar,220.0,1.0,.0,.0,unknown,yes
46.0,admin.,married,secondary,no,974.0,no,no,cellular,17.0,mar,178.0,1.0,.0,.0,unknown,yes
37.0,admin.,single,tertiary,no,1000.0,yes,no,cellular,17.0,mar,195.0,1.0,.0,.0,unknown,yes
31.0,management,single,tertiary,no,115.0,no,no,cellular,17.0,mar,187.0,1.0,.0,.0,unknown,yes
31.0,technician,married,secondary,no,180.0,no,no,cellular,17.0,mar,299.0,2.0,.0,.0,unknown,yes
32.0,admin.,single,tertiary,no,8866.0,no,no,cellular,18.0,mar,278.0,2.0,.0,.0,unknown,yes
35.0,admin.,married,secondary,no,2.0,yes,no,cellular,18.0,mar,194.0,1.0,.0,.0,unknown,yes
33.0,housemaid,single,tertiary,no,1107.0,yes,no,cellular,18.0,mar,201.0,1.0,.0,.0,unknown,yes
31.0,services,married,secondary,no,447.0,no,no,cellular,19.0,mar,220.0,3.0,.0,.0,unknown,yes
53.0,technician,married,secondary,no,10185.0,no,no,cellular,23.0,mar,115.0,1.0,.0,.0,unknown,yes
73.0,retired,married,tertiary,no,448.0,no,no,cellular,24.0,mar,136.0,1.0,.0,.0,unknown,yes
34.0,unemployed,married,secondary,no,978.0,no,no,cellular,24.0,mar,132.0,1.0,.0,.0,unknown,yes
46.0,management,married,tertiary,no,11385.0,no,no,cellular,24.0,mar,269.0,3.0,.0,.0,unknown,yes
24.0,student,single,secondary,no,1250.0,no,no,cellular,25.0,mar,411.0,2.0,.0,.0,unknown,yes
28.0,admin.,single,secondary,no,1277.0,no,no,cellular,26.0,mar,475.0,1.0,.0,.0,unknown,yes
34.0,technician,married,secondary,no,390.0,yes,no,cellular,27.0,mar,95.0,2.0,231.0,2.0,failure,yes
77.0,retired,married,secondary,no,9601.0,no,no,telephone,27.0,mar,515.0,1.0,.0,.0,unknown,yes
36.0,management,married,secondary,no,565.0,no,no,cellular,27.0,mar,300.0,1.0,.0,.0,unknown,yes
58.0,management,married,tertiary,no,1384.0,yes,no,cellular,27.0,mar,342.0,1.0,.0,.0,unknown,yes
32.0,self-employed,single,tertiary,no,658.0,yes,no,cellular,27.0,mar,283.0,1.0,.0,.0,unknown,yes
46.0,admin.,married,secondary,no,70.0,yes,no,cellular,27.0,mar,229.0,2.0,.0,.0,unknown,yes
59.0,retired,married,tertiary,no,9676.0,no,no,telephone,27.0,mar,234.0,2.0,.0,.0,unknown,yes
19.0,student,single,primary,no,134.0,no,no,cellular,27.0,mar,271.0,2.0,.0,.0,unknown,yes
47.0,management,married,tertiary,no,3663.0,no,no,cellular,30.0,mar,364.0,3.0,.0,.0,unknown,yes
22.0,admin.,single,secondary,no,114.0,no,no,cellular,30.0,mar,517.0,1.0,.0,.0,unknown,yes
41.0,management,married,tertiary,no,1468.0,yes,no,cellular,31.0,mar,237.0,3.0,.0,.0,unknown,yes
26.0,admin.,single,secondary,no,274.0,no,no,cellular,1.0,apr,351.0,3.0,.0,.0,unknown,yes
46.0,management,divorced,tertiary,no,507.0,yes,no,cellular,1.0,apr,1196.0,1.0,.0,.0,unknown,yes
63.0,self-employed,married,tertiary,no,-39.0,no,no,cellular,1.0,apr,387.0,2.0,.0,.0,unknown,yes
19.0,student,single,unknown,no,779.0,no,no,cellular,1.0,apr,184.0,4.0,.0,.0,unknown,yes
34.0,admin.,married,secondary,no,1474.0,no,no,cellular,2.0,apr,739.0,2.0,.0,.0,unknown,yes
47.0,blue-collar,married,secondary,no,1612.0,yes,no,cellular,2.0,apr,1164.0,1.0,.0,.0,unknown,yes
58.0,unknown,married,unknown,no,68.0,no,no,cellular,2.0,apr,268.0,1.0,.0,.0,unknown,yes
26.0,blue-collar,single,secondary,no,5005.0,no,yes,cellular,3.0,apr,117.0,1.0,.0,.0,unknown,yes
39.0,blue-collar,married,secondary,no,1756.0,yes,no,cellular,3.0,apr,939.0,1.0,.0,.0,unknown,yes
55.0,blue-collar,divorced,secondary,no,1613.0,yes,no,cellular,3.0,apr,296.0,1.0,270.0,3.0,failure,yes
54.0,entrepreneur,divorced,unknown,no,4736.0,yes,no,telephone,6.0,apr,475.0,6.0,307.0,5.0,failure,yes
50.0,blue-collar,married,primary,no,4979.0,no,no,telephone,6.0,apr,180.0,1.0,.0,.0,unknown,yes
36.0,self-employed,married,secondary,no,1184.0,yes,no,cellular,6.0,apr,1063.0,1.0,.0,.0,unknown,yes
37.0,technician,single,tertiary,no,3943.0,no,no,cellular,6.0,apr,1138.0,2.0,138.0,1.0,failure,yes
30.0,blue-collar,single,tertiary,no,297.0,no,no,cellular,7.0,apr,465.0,4.0,.0,.0,unknown,yes
